RegionNombre,Semana,Atenciones_Urg
Región del Libertador Gral. B. O'Higgins,2022-07-05,4837
Región del Libertador Gral. B. O'Higgins,2022-07-12,4145
Región del Libertador Gral. B. O'Higgins,2022-07-19,4011
Región del Libertador Gral. B. O'Higgins,2022-07-26,4610
Región del Libertador Gral. B. O'Higgins,2022-08-02,5358
Región del Libertador Gral. B. O'Higgins,2022-08-09,6146
Región del Libertador Gral. B. O'Higgins,2022-08-16,6932
Región del Libertador Gral. B. O'Higgins,2022-08-23,6307
Región del Libertador Gral. B. O'Higgins,2022-08-30,5800
Región del Libertador Gral. B. O'Higgins,2022-09-06,5629
Región del Libertador Gral. B. O'Higgins,2022-09-13,4967
Región del Libertador Gral. B. O'Higgins,2022-09-20,6782
Región del Libertador Gral. B. O'Higgins,2022-09-27,6347
Región del Libertador Gral. B. O'Higgins,2022-10-04,7451
Región del Libertador Gral. B. O'Higgins,2022-10-11,8860
Región del Libertador Gral. B. O'Higgins,2022-10-18,9182
Región del Libertador Gral. B. O'Higgins,2022-10-25,9141
Región del Libertador Gral. B. O'Higgins,2022-11-01,10192
Región del Libertador Gral. B. O'Higgins,2022-11-08,9515
Región del Libertador Gral. B. O'Higgins,2022-11-15,8394
Región del Libertador Gral. B. O'Higgins,2022-11-22,7510
Región del Libertador Gral. B. O'Higgins,2022-11-29,6908
Región del Libertador Gral. B. O'Higgins,2022-12-06,6307
Región del Libertador Gral. B. O'Higgins,2022-12-13,5550
Región del Libertador Gral. B. O'Higgins,2022-12-20,4839
Región del Libertador Gral. B. O'Higgins,2022-12-27,4374
Región del Libertador Gral. B. O'Higgins,2023-01-03,3974
Región del Libertador Gral. B. O'Higgins,2023-01-10,2985
Región del Libertador Gral. B. O'Higgins,2023-01-17,2675
Región del Libertador Gral. B. O'Higgins,2023-01-24,2385
Región del Libertador Gral. B. O'Higgins,2023-01-31,2470
Región del Libertador Gral. B. O'Higgins,2023-02-07,2556
Región del Libertador Gral. B. O'Higgins,2023-02-14,2789
Región del Libertador Gral. B. O'Higgins,2023-02-21,2988
Región del Libertador Gral. B. O'Higgins,2023-02-28,3323
Región del Libertador Gral. B. O'Higgins,2023-03-07,5845
Región del Libertador Gral. B. O'Higgins,2023-03-14,7938
Región del Libertador Gral. B. O'Higgins,2023-03-21,7213
Región del Libertador Gral. B. O'Higgins,2023-03-28,6165
Región del Libertador Gral. B. O'Higgins,2023-04-04,5834
Región del Libertador Gral. B. O'Higgins,2023-04-11,5724
Región del Libertador Gral. B. O'Higgins,2023-04-18,5979
Región del Libertador Gral. B. O'Higgins,2023-04-25,6545
Región del Libertador Gral. B. O'Higgins,2023-05-02,8757
Región del Libertador Gral. B. O'Higgins,2023-05-09,10741
Región del Libertador Gral. B. O'Higgins,2023-05-16,11238
Región del Libertador Gral. B. O'Higgins,2023-05-23,11086
Región del Libertador Gral. B. O'Higgins,2023-05-30,10393
Región del Libertador Gral. B. O'Higgins,2023-06-06,8878
Región del Libertador Gral. B. O'Higgins,2023-06-13,7835
Región del Libertador Gral. B. O'Higgins,2023-06-20,6037
Región del Libertador Gral. B. O'Higgins,2023-06-27,4982
Región del Libertador Gral. B. O'Higgins,2023-07-04,3911
Región del Libertador Gral. B. O'Higgins,2023-07-11,3768
Región del Libertador Gral. B. O'Higgins,2023-07-18,3836
Región del Libertador Gral. B. O'Higgins,2023-07-25,4686
Región del Libertador Gral. B. O'Higgins,2023-08-01,5367
Región del Libertador Gral. B. O'Higgins,2023-08-08,6070
Región del Libertador Gral. B. O'Higgins,2023-08-15,5528
Región del Libertador Gral. B. O'Higgins,2023-08-22,4615
Región del Libertador Gral. B. O'Higgins,2023-08-29,4460
Región del Libertador Gral. B. O'Higgins,2023-09-05,5157
Región del Libertador Gral. B. O'Higgins,2023-09-12,5529
Región del Libertador Gral. B. O'Higgins,2023-09-19,8061
Región del Libertador Gral. B. O'Higgins,2023-09-26,7375
Región del Libertador Gral. B. O'Higgins,2023-10-03,7421
Región del Libertador Gral. B. O'Higgins,2023-10-10,8663
Región del Libertador Gral. B. O'Higgins,2023-10-17,8314
Región del Libertador Gral. B. O'Higgins,2023-10-24,7701
Región del Libertador Gral. B. O'Higgins,2023-10-31,7080
Región del Libertador Gral. B. O'Higgins,2023-11-07,7070
Región del Libertador Gral. B. O'Higgins,2023-11-14,7211
Región del Libertador Gral. B. O'Higgins,2023-11-21,7242
Región del Libertador Gral. B. O'Higgins,2023-11-28,6938
Región del Libertador Gral. B. O'Higgins,2023-12-05,6869
Región del Libertador Gral. B. O'Higgins,2023-12-12,6243
Región del Libertador Gral. B. O'Higgins,2023-12-19,5188
Región del Libertador Gral. B. O'Higgins,2023-12-26,4921
Región del Libertador Gral. B. O'Higgins,2024-01-02,4529
Región del Libertador Gral. B. O'Higgins,2024-01-09,3711
Región del Libertador Gral. B. O'Higgins,2024-01-16,3220
Región del Libertador Gral. B. O'Higgins,2024-01-23,3119
Región del Libertador Gral. B. O'Higgins,2024-01-30,2997
Región del Libertador Gral. B. O'Higgins,2024-02-06,3174
Región del Libertador Gral. B. O'Higgins,2024-02-13,3199
Región del Libertador Gral. B. O'Higgins,2024-02-20,3160
Región del Libertador Gral. B. O'Higgins,2024-02-27,3397
Región del Libertador Gral. B. O'Higgins,2024-03-05,4087
Región del Libertador Gral. B. O'Higgins,2024-03-12,6298
Región del Libertador Gral. B. O'Higgins,2024-03-19,7151
Región del Libertador Gral. B. O'Higgins,2024-03-26,5626
Región del Libertador Gral. B. O'Higgins,2024-04-02,5543
Región del Libertador Gral. B. O'Higgins,2024-04-09,5602
Región del Libertador Gral. B. O'Higgins,2024-04-16,6379
Región del Libertador Gral. B. O'Higgins,2024-04-23,7464
Región del Libertador Gral. B. O'Higgins,2024-04-30,8989
Región del Libertador Gral. B. O'Higgins,2024-05-07,10436
Región del Libertador Gral. B. O'Higgins,2024-05-14,11873
Región del Libertador Gral. B. O'Higgins,2024-05-21,11556
Región del Libertador Gral. B. O'Higgins,2024-05-28,8272
Región del Libertador Gral. B. O'Higgins,2024-06-04,6832
Región del Libertador Gral. B. O'Higgins,2024-06-11,4705
Región del Libertador Gral. B. O'Higgins,2024-06-18,3465
Región del Libertador Gral. B. O'Higgins,2024-06-25,3012
Región del Libertador Gral. B. O'Higgins,2024-07-02,2836
Región del Libertador Gral. B. O'Higgins,2024-07-09,3253
Región del Libertador Gral. B. O'Higgins,2024-07-16,4567
Región del Libertador Gral. B. O'Higgins,2024-07-23,6241
Región del Libertador Gral. B. O'Higgins,2024-07-30,6571
Región del Libertador Gral. B. O'Higgins,2024-08-06,6816
Región del Libertador Gral. B. O'Higgins,2024-08-13,6779
Región del Libertador Gral. B. O'Higgins,2024-08-20,6824
Región del Libertador Gral. B. O'Higgins,2024-08-27,6470
Región del Libertador Gral. B. O'Higgins,2024-09-03,6521
Región del Libertador Gral. B. O'Higgins,2024-09-10,6532
Región del Libertador Gral. B. O'Higgins,2024-09-17,6555
Región del Libertador Gral. B. O'Higgins,2024-09-24,6761
Región del Libertador Gral. B. O'Higgins,2024-10-01,6349
Región del Libertador Gral. B. O'Higgins,2024-10-08,6454
Región del Libertador Gral. B. O'Higgins,2024-10-15,7057
Región del Libertador Gral. B. O'Higgins,2024-10-22,7048
Región del Libertador Gral. B. O'Higgins,2024-10-29,6860
Región del Libertador Gral. B. O'Higgins,2024-11-05,6561
Región del Libertador Gral. B. O'Higgins,2024-11-12,6536
Región del Libertador Gral. B. O'Higgins,2024-11-19,6968
Región del Libertador Gral. B. O'Higgins,2024-11-26,7883
Región del Libertador Gral. B. O'Higgins,2024-12-03,7644
Región del Libertador Gral. B. O'Higgins,2024-12-10,6192
Región del Libertador Gral. B. O'Higgins,2024-12-17,5289
Región del Libertador Gral. B. O'Higgins,2024-12-24,4461
Región del Libertador Gral. B. O'Higgins,2024-12-31,3255
Región del Libertador Gral. B. O'Higgins,2025-01-07,2647
Región del Libertador Gral. B. O'Higgins,2025-01-14,2069
Región del Libertador Gral. B. O'Higgins,2025-01-21,1869
Región del Libertador Gral. B. O'Higgins,2025-01-28,1767
Región del Libertador Gral. B. O'Higgins,2025-02-04,1766
Región del Libertador Gral. B. O'Higgins,2025-02-11,1864
Región del Libertador Gral. B. O'Higgins,2025-02-18,1933
Región del Libertador Gral. B. O'Higgins,2025-02-25,2058
Región del Libertador Gral. B. O'Higgins,2025-03-04,2511
Región del Libertador Gral. B. O'Higgins,2025-03-11,4800
Región del Libertador Gral. B. O'Higgins,2025-03-18,6788
Región del Libertador Gral. B. O'Higgins,2025-03-25,5898
Región del Libertador Gral. B. O'Higgins,2025-04-01,5248
Región del Libertador Gral. B. O'Higgins,2025-04-08,5200
Región del Libertador Gral. B. O'Higgins,2025-04-15,6031
Región del Libertador Gral. B. O'Higgins,2025-04-22,6417
Región del Libertador Gral. B. O'Higgins,2025-04-29,7214
Región del Libertador Gral. B. O'Higgins,2025-05-06,7333
Región del Libertador Gral. B. O'Higgins,2025-05-13,7999
Región del Libertador Gral. B. O'Higgins,2025-05-20,7717
Región del Libertador Gral. B. O'Higgins,2025-05-27,6962
Región del Libertador Gral. B. O'Higgins,2025-06-03,6699
Región del Libertador Gral. B. O'Higgins,2025-06-10,6252
Región del Libertador Gral. B. O'Higgins,2025-06-17,5621
Región del Libertador Gral. B. O'Higgins,2025-06-24,4671
Región del Libertador Gral. B. O'Higgins,2025-07-01,4186
Región del Libertador Gral. B. O'Higgins,2025-07-08,3890
Región del Libertador Gral. B. O'Higgins,2025-07-15,4790
Región del Libertador Gral. B. O'Higgins,2025-07-22,5973
Región del Libertador Gral. B. O'Higgins,2025-07-29,6241
Región del Libertador Gral. B. O'Higgins,2025-08-05,6426
Región del Libertador Gral. B. O'Higgins,2025-08-12,6979
Región del Libertador Gral. B. O'Higgins,2025-08-19,6519
Región del Libertador Gral. B. O'Higgins,2025-08-26,6032
Región del Libertador Gral. B. O'Higgins,2025-09-02,6027
Región del Libertador Gral. B. O'Higgins,2025-09-09,6112
Región del Libertador Gral. B. O'Higgins,2025-09-16,6058
Región del Libertador Gral. B. O'Higgins,2025-09-23,6171
Región del Libertador Gral. B. O'Higgins,2025-09-30,5714
Región del Libertador Gral. B. O'Higgins,2025-10-07,6149
Región del Libertador Gral. B. O'Higgins,2025-10-14,6072
Región del Libertador Gral. B. O'Higgins,2025-10-21,5969
Región del Libertador Gral. B. O'Higgins,2025-10-28,6029
Región del Libertador Gral. B. O'Higgins,2025-11-04,6342
Región del Libertador Gral. B. O'Higgins,2025-11-11,6418
Región del Libertador Gral. B. O'Higgins,2025-11-18,6139
Región del Libertador Gral. B. O'Higgins,2025-11-25,6002
Región del Libertador Gral. B. O'Higgins,2025-12-02,5529
Región del Libertador Gral. B. O'Higgins,2025-12-09,4781
Región del Libertador Gral. B. O'Higgins,2025-12-16,4382
Región del Libertador Gral. B. O'Higgins,2025-12-23,3820
Región del Libertador Gral. B. O'Higgins,2025-12-30,768
Región del Maule,2020-12-29,635
Región del Maule,2021-01-05,1052
Región del Maule,2021-01-12,943
Región del Maule,2021-01-19,837
Región del Maule,2021-01-26,791
Región del Maule,2021-02-02,791
Región del Maule,2021-02-09,900
Región del Maule,2021-02-16,975
Región del Maule,2021-02-23,1285
Región del Maule,2021-03-02,1333
Región del Maule,2021-03-09,1643
Región del Maule,2021-03-16,2037
Región del Maule,2021-03-23,2260
Región del Maule,2021-03-30,2048
Región del Maule,2021-04-06,2095
Región del Maule,2021-04-13,2006
Región del Maule,2021-04-20,1784
Región del Maule,2021-04-27,1605
Región del Maule,2021-05-04,1602
Región del Maule,2021-05-11,1777
Región del Maule,2021-05-18,2063
Región del Maule,2021-05-25,2300
Región del Maule,2021-06-01,2410
Región del Maule,2021-06-08,2507
Región del Maule,2021-06-15,2382
Región del Maule,2021-06-22,2575
Región del Maule,2021-06-29,2579
Región del Maule,2021-07-06,2586
Región del Maule,2021-07-13,2482
Región del Maule,2021-07-20,2786
Región del Maule,2021-07-27,2816
Región del Maule,2021-08-03,2711
Región del Maule,2021-08-10,2961
Región del Maule,2021-08-17,2546
Región del Maule,2021-08-24,2473
Región del Maule,2021-08-31,2339
Región del Maule,2021-09-07,2568
Región del Maule,2021-09-14,2671
Región del Maule,2021-09-21,3300
Región del Maule,2021-09-28,3091
Región del Maule,2021-10-05,3005
Región del Maule,2021-10-12,3668
Región del Maule,2021-10-19,3635
Región del Maule,2021-10-26,3288
Región del Maule,2021-11-02,4200
Región del Maule,2021-11-09,4066
Región del Maule,2021-11-16,4459
Región del Maule,2021-11-23,4124
Región del Maule,2021-11-30,3931
Región del Maule,2021-12-07,3984
Región del Maule,2021-12-14,3900
Región del Maule,2021-12-21,3769
Región del Maule,2021-12-28,4200
Región del Maule,2022-01-04,4444
Región del Maule,2022-01-11,4113
Región del Maule,2022-01-18,4808
Región del Maule,2022-01-25,4547
Región del Maule,2022-02-01,4581
Región del Maule,2022-02-08,4615
Región del Maule,2022-02-15,4707
Región del Maule,2022-02-22,4093
Región del Maule,2022-03-01,3573
Región del Maule,2022-03-08,4451
Región del Maule,2022-03-15,6157
Región del Maule,2022-03-22,6300
Región del Maule,2022-03-29,5898
Región del Maule,2022-04-05,5292
Región del Maule,2022-04-12,5408
Región del Maule,2022-04-19,5540
Región del Maule,2022-04-26,5773
Región del Maule,2022-05-03,6807
Región del Maule,2022-05-10,8548
Región del Maule,2022-05-17,9584
Región del Maule,2022-05-24,10226
Región del Maule,2022-05-31,10784
Región del Maule,2022-06-07,11771
Región del Maule,2022-06-14,11336
Región del Maule,2022-06-21,11619
Región del Maule,2022-06-28,9787
Región del Maule,2022-07-05,8179
Región del Maule,2022-07-12,6327
Región del Maule,2022-07-19,6347
Región del Maule,2022-07-26,6544
Región del Maule,2022-08-02,7977
Región del Maule,2022-08-09,10058
Región del Maule,2022-08-16,10708
Región del Maule,2022-08-23,9809
Región del Maule,2022-08-30,9034
Región del Maule,2022-09-06,8903
Región del Maule,2022-09-13,7103
Región del Maule,2022-09-20,10242
Región del Maule,2022-09-27,9500
Región del Maule,2022-10-04,10283
Región del Maule,2022-10-11,12477
Región del Maule,2022-10-18,13424
Región del Maule,2022-10-25,13459
Región del Maule,2022-11-01,13987
Región del Maule,2022-11-08,12743
Región del Maule,2022-11-15,12480
Región del Maule,2022-11-22,10945
Región del Maule,2022-11-29,9426
Región del Maule,2022-12-06,8410
Región del Maule,2022-12-13,6946
Región del Maule,2022-12-20,6331
Región del Maule,2022-12-27,5860
Región del Maule,2023-01-03,6088
Región del Maule,2023-01-10,5212
Región del Maule,2023-01-17,4312
Región del Maule,2023-01-24,3865
Región del Maule,2023-01-31,3853
Región del Maule,2023-02-07,3775
Región del Maule,2023-02-14,4238
Región del Maule,2023-02-21,4720
Región del Maule,2023-02-28,5573
Región del Maule,2023-03-07,10005
Región del Maule,2023-03-14,13700
Región del Maule,2023-03-21,12085
Región del Maule,2023-03-28,10977
Región del Maule,2023-04-04,10319
Región del Maule,2023-04-11,10364
Región del Maule,2023-04-18,11518
Región del Maule,2023-04-25,11769
Región del Maule,2023-05-02,13108
Región del Maule,2023-05-09,14801
Región del Maule,2023-05-16,17353
Región del Maule,2023-05-23,17139
Región del Maule,2023-05-30,15830
Región del Maule,2023-06-06,14285
Región del Maule,2023-06-13,12811
Región del Maule,2023-06-20,9669
Región del Maule,2023-06-27,7483
Región del Maule,2023-07-04,6065
Región del Maule,2023-07-11,5677
Región del Maule,2023-07-18,6168
Región del Maule,2023-07-25,7691
Región del Maule,2023-08-01,9834
Región del Maule,2023-08-08,11812
Región del Maule,2023-08-15,10883
Región del Maule,2023-08-22,9565
Región del Maule,2023-08-29,8785
Región del Maule,2023-09-05,9490
Región del Maule,2023-09-12,10272
Región del Maule,2023-09-19,14293
Región del Maule,2023-09-26,13907
Región del Maule,2023-10-03,13750
Región del Maule,2023-10-10,14603
Región del Maule,2023-10-17,14450
Región del Maule,2023-10-24,13296
Región del Maule,2023-10-31,12704
Región del Maule,2023-11-07,12083
Región del Maule,2023-11-14,12098
Región del Maule,2023-11-21,11161
Región del Maule,2023-11-28,11266
Región del Maule,2023-12-05,10265
Región del Maule,2023-12-12,9436
Región del Maule,2023-12-19,7635
Región del Maule,2023-12-26,7177
Región del Maule,2024-01-02,6419
Región del Maule,2024-01-09,5522
Región del Maule,2024-01-16,4729
Región del Maule,2024-01-23,4412
Región del Maule,2024-01-30,4445
Región del Maule,2024-02-06,4693
Región del Maule,2024-02-13,4920
Región del Maule,2024-02-20,5136
Región del Maule,2024-02-27,5520
Región del Maule,2024-03-05,6843
Región del Maule,2024-03-12,11433
Región del Maule,2024-03-19,12028
Región del Maule,2024-03-26,9747
Región del Maule,2024-04-02,10165
Región del Maule,2024-04-09,10281
Región del Maule,2024-04-16,11942
Región del Maule,2024-04-23,13042
Región del Maule,2024-04-30,14633
Región del Maule,2024-05-07,15749
Región del Maule,2024-05-14,17160
Región del Maule,2024-05-21,16706
Región del Maule,2024-05-28,12491
Región del Maule,2024-06-04,10820
Región del Maule,2024-06-11,7895
Región del Maule,2024-06-18,6356
Región del Maule,2024-06-25,5698
Región del Maule,2024-07-02,5313
Región del Maule,2024-07-09,5357
Región del Maule,2024-07-16,7226
Región del Maule,2024-07-23,9672
Región del Maule,2024-07-30,11101
Región del Maule,2024-08-06,10843
Región del Maule,2024-08-13,11914
Región del Maule,2024-08-20,11906
Región del Maule,2024-08-27,11417
Región del Maule,2024-09-03,11826
Región del Maule,2024-09-10,11623
Región del Maule,2024-09-17,10764
Región del Maule,2024-09-24,11555
Región del Maule,2024-10-01,11625
Región del Maule,2024-10-08,12169
Región del Maule,2024-10-15,13124
Región del Maule,2024-10-22,12570
Región del Maule,2024-10-29,12180
Región del Maule,2024-11-05,12002
Región del Maule,2024-11-12,12385
Región del Maule,2024-11-19,12730
Región del Maule,2024-11-26,12669
Región del Maule,2024-12-03,12896
Región del Maule,2024-12-10,10806
Región del Maule,2024-12-17,8511
Región del Maule,2024-12-24,6881
Región del Maule,2024-12-31,5327
Región del Maule,2025-01-07,4511
Región del Maule,2025-01-14,3793
Región del Maule,2025-01-21,3384
Región del Maule,2025-01-28,3116
Región del Maule,2025-02-04,3167
Región del Maule,2025-02-11,3549
Región del Maule,2025-02-18,3513
Región del Maule,2025-02-25,3668
Región del Maule,2025-03-04,4600
Región del Maule,2025-03-11,9089
Región del Maule,2025-03-18,12032
Región del Maule,2025-03-25,10864
Región del Maule,2025-04-01,9822
Región del Maule,2025-04-08,9634
Región del Maule,2025-04-15,10319
Región del Maule,2025-04-22,10971
